Abbrev,Meas Date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"PLADENCO","08/15/2001","291.000000","cfs","A","DWR",
"PLADENCO","08/16/2001","363.000000","cfs","A","DWR",
"PLADENCO","08/17/2001","277.000000","cfs","A","DWR",
"PLADENCO","08/18/2001","190.000000","cfs","A","DWR",
"PLADENCO","08/19/2001","164.000000","cfs","A","DWR",
"PLADENCO","08/20/2001","162.000000","cfs","A","DWR",
"PLADENCO","08/21/2001","153.000000","cfs","A","DWR",
"PLADENCO","08/22/2001","163.000000","cfs","A","DWR",
"PLADENCO","08/23/2001","197.000000","cfs","A","DWR",
"PLADENCO","08/24/2001","166.000000","cfs","A","DWR",
"PLADENCO","08/25/2001","167.000000","cfs","A","DWR",
"PLADENCO","08/26/2001","160.000000","cfs","A","DWR",
"PLADENCO","08/27/2001","161.000000","cfs","A","DWR",
"PLADENCO","08/28/2001","146.000000","cfs","A","DWR",
"PLADENCO","08/29/2001","150.000000","cfs","A","DWR",
"PLADENCO","08/30/2001","181.000000","cfs","A","DWR",
"PLADENCO","08/31/2001","241.000000","cfs","A","DWR",
"PLADENCO","09/01/2001","202.000000","cfs","A","DWR",
"PLADENCO","09/02/2001","151.000000","cfs","A","DWR",
"PLADENCO","09/03/2001","129.000000","cfs","A","DWR",
"PLADENCO","09/04/2001","120.000000","cfs","A","DWR",
"PLADENCO","09/05/2001","124.000000","cfs","A","DWR",
"PLADENCO","09/06/2001","137.000000","cfs","A","DWR",
"PLADENCO","09/07/2001","121.000000","cfs","A","DWR",
"PLADENCO","09/08/2001","546.000000","cfs","A","DWR",
"PLADENCO","09/09/2001","214.000000","cfs","A","DWR",
"PLADENCO","09/10/2001","167.000000","cfs","A","DWR",
"PLADENCO","09/11/2001","149.000000","cfs","A","DWR",
"PLADENCO","09/12/2001","128.000000","cfs","A","DWR",
"PLADENCO","09/13/2001","138.000000","cfs","A","DWR",
"PLADENCO","09/14/2001","169.000000","cfs","A","DWR",
"PLADENCO","09/15/2001","173.000000","cfs","A","DWR",
"PLADENCO","09/16/2001","172.000000","cfs","A","DWR",
"PLADENCO","09/17/2001","183.000000","cfs","A","DWR",
"PLADENCO","09/18/2001","209.000000","cfs","A","DWR",
"PLADENCO","09/19/2001","202.000000","cfs","A","DWR",
"PLADENCO","09/20/2001","192.000000","cfs","A","DWR",
"PLADENCO","09/21/2001","139.000000","cfs","A","DWR",
"PLADENCO","09/22/2001","146.000000","cfs","A","DWR",
"PLADENCO","09/23/2001","146.000000","cfs","A","DWR",
"PLADENCO","09/24/2001","147.000000","cfs","A","DWR",
"PLADENCO","09/25/2001","140.000000","cfs","A","DWR",
"PLADENCO","09/26/2001","141.000000","cfs","A","DWR",
"PLADENCO","09/27/2001","123.000000","cfs","A","DWR",
"PLADENCO","09/28/2001","105.000000","cfs","A","DWR",
"PLADENCO","09/29/2001","163.000000","cfs","A","DWR",
"PLADENCO","09/30/2001","119.000000","cfs","A","DWR",
"PLADENCO","10/01/2001","112.000000","cfs","A","DWR",
"PLADENCO","10/02/2001","110.000000","cfs","A","DWR",
"PLADENCO","10/03/2001","110.000000","cfs","A","DWR",
"PLADENCO","10/04/2001","109.000000","cfs","A","DWR",
"PLADENCO","10/05/2001","142.000000","cfs","A","DWR",
"PLADENCO","10/06/2001","120.000000","cfs","A","DWR",
"PLADENCO","10/07/2001","118.000000","cfs","A","DWR",
"PLADENCO","10/08/2001","115.000000","cfs","A","DWR",
"PLADENCO","10/09/2001","121.000000","cfs","A","DWR",
"PLADENCO","10/10/2001","123.000000","cfs","A","DWR",
"PLADENCO","10/11/2001","125.000000","cfs","A","DWR",
"PLADENCO","10/12/2001","119.000000","cfs","A","DWR",
"PLADENCO","10/13/2001","122.000000","cfs","A","DWR",
"PLADENCO","10/14/2001","124.000000","cfs","A","DWR",
"PLADENCO","10/15/2001","139.000000","cfs","A","DWR",
"PLADENCO","10/16/2001","126.000000","cfs","A","DWR",
"PLADENCO","10/17/2001","124.000000","cfs","A","DWR",
"PLADENCO","10/18/2001","121.000000","cfs","A","DWR",
"PLADENCO","10/19/2001","121.000000","cfs","A","DWR",
"PLADENCO","10/20/2001","119.000000","cfs","A","DWR",
"PLADENCO","10/21/2001","116.000000","cfs","A","DWR",
"PLADENCO","10/22/2001","117.000000","cfs","A","DWR",
"PLADENCO","10/23/2001","119.000000","cfs","A","DWR",
"PLADENCO","10/24/2001","118.000000","cfs","A","DWR",
"PLADENCO","10/25/2001","117.000000","cfs","A","DWR",
"PLADENCO","10/26/2001","112.000000","cfs","A","DWR",
"PLADENCO","10/27/2001","111.000000","cfs","A","DWR",
"PLADENCO","10/28/2001","110.000000","cfs","A","DWR",
"PLADENCO","10/29/2001","116.000000","cfs","A","DWR",
"PLADENCO","10/30/2001","120.000000","cfs","A","DWR",
"PLADENCO","10/31/2001","119.000000","cfs","A","DWR",
"PLADENCO","11/01/2001","113.000000","cfs","A","DWR",
"PLADENCO","11/02/2001","106.000000","cfs","A","DWR",
"PLADENCO","11/03/2001","105.000000","cfs","A","DWR",
"PLADENCO","11/04/2001","105.000000","cfs","A","DWR",
"PLADENCO","11/05/2001","108.000000","cfs","A","DWR",
"PLADENCO","11/06/2001","101.000000","cfs","A","DWR",
"PLADENCO","11/07/2001","108.000000","cfs","A","DWR",
"PLADENCO","11/08/2001","228.000000","cfs","A","DWR",
"PLADENCO","11/09/2001","118.000000","cfs","A","DWR",
"PLADENCO","11/10/2001","111.000000","cfs","A","DWR",
"PLADENCO","11/11/2001","104.000000","cfs","A","DWR",
"PLADENCO","11/12/2001","102.000000","cfs","A","DWR",
"PLADENCO","11/13/2001","107.000000","cfs","A","DWR",
"PLADENCO","11/14/2001","104.000000","cfs","A","DWR",
"PLADENCO","11/15/2001","103.000000","cfs","A","DWR",
"PLADENCO","11/16/2001","101.000000","cfs","A","DWR",
"PLADENCO","11/17/2001","95.000000","cfs","A","DWR",
"PLADENCO","11/18/2001","120.000000","cfs","A","DWR",
"PLADENCO","11/19/2001","129.000000","cfs","A","DWR",
"PLADENCO","11/20/2001","110.000000","cfs","A","DWR",
"PLADENCO","11/21/2001","101.000000","cfs","A","DWR",
"PLADENCO","11/22/2001","101.000000","cfs","A","DWR",
"PLADENCO","11/23/2001","273.000000","cfs","A","DWR",
"PLADENCO","11/24/2001","134.000000","cfs","A","DWR",
"PLADENCO","11/25/2001","112.000000","cfs","A","DWR",
"PLADENCO","11/26/2001","126.000000","cfs","A","DWR",
"PLADENCO","11/27/2001","118.000000","cfs","A","DWR",
"PLADENCO","11/28/2001","107.000000","cfs","A","DWR",
"PLADENCO","11/29/2001","104.000000","cfs","A","DWR",
"PLADENCO","11/30/2001","107.000000","cfs","A","DWR",
"PLADENCO","12/01/2001","109.000000","cfs","A","DWR",
"PLADENCO","12/02/2001","111.000000","cfs","A","DWR",
"PLADENCO","12/03/2001","112.000000","cfs","A","DWR",
"PLADENCO","12/04/2001","115.000000","cfs","A","DWR",
"PLADENCO","12/05/2001","124.000000","cfs","A","DWR",
"PLADENCO","12/06/2001","123.000000","cfs","A","DWR",
"PLADENCO","12/07/2001","124.000000","cfs","A","DWR",
"PLADENCO","12/08/2001","120.000000","cfs","A","DWR",
"PLADENCO","12/09/2001","119.000000","cfs","A","DWR",
"PLADENCO","12/10/2001","124.000000","cfs","A","DWR",
"PLADENCO","12/11/2001","107.000000","cfs","A","DWR",
"PLADENCO","12/12/2001","118.000000","cfs","A","DWR",
"PLADENCO","12/13/2001","110.000000","cfs","A","DWR",
"PLADENCO","12/14/2001","101.000000","cfs","A","DWR",
"PLADENCO","12/15/2001","112.000000","cfs","A","DWR",
"PLADENCO","12/16/2001","139.000000","cfs","A","DWR",
"PLADENCO","12/17/2001","145.000000","cfs","A","DWR",
"PLADENCO","12/18/2001","128.000000","cfs","A","DWR",
"PLADENCO","12/19/2001","121.000000","cfs","A","DWR",
"PLADENCO","12/20/2001","118.000000","cfs","A","DWR",
"PLADENCO","12/21/2001","120.000000","cfs","A","DWR",
"PLADENCO","12/22/2001","124.000000","cfs","A","DWR",
"PLADENCO","12/23/2001","123.000000","cfs","A","DWR",
"PLADENCO","12/24/2001","115.000000","cfs","A","DWR",
"PLADENCO","12/25/2001","113.000000","cfs","A","DWR",
"PLADENCO","12/26/2001","116.000000","cfs","A","DWR",
"PLADENCO","12/27/2001","117.000000","cfs","A","DWR",
"PLADENCO","12/28/2001","117.000000","cfs","A","DWR",
"PLADENCO","12/29/2001","118.000000","cfs","A","DWR",
"PLADENCO","12/30/2001","112.000000","cfs","A","DWR",
"PLADENCO","12/31/2001","115.000000","cfs","A","DWR",
"PLADENCO","01/01/2002","111.000000","cfs","A","DWR",
"PLADENCO","01/02/2002","107.000000","cfs","A","DWR",
"PLADENCO","01/03/2002","108.000000","cfs","A","DWR",
"PLADENCO","01/04/2002","110.000000","cfs","A","DWR",
"PLADENCO","01/05/2002","115.000000","cfs","A","DWR",
"PLADENCO","01/06/2002","118.000000","cfs","A","DWR",
"PLADENCO","01/07/2002","119.000000","cfs","A","DWR",
"PLADENCO","01/08/2002","120.000000","cfs","A","DWR",
"PLADENCO","01/09/2002","118.000000","cfs","A","DWR",
"PLADENCO","01/10/2002","157.000000","cfs","A","DWR",
"PLADENCO","01/11/2002","143.000000","cfs","A","DWR",
"PLADENCO","01/12/2002","131.000000","cfs","A","DWR",
"PLADENCO","01/13/2002","130.000000","cfs","A","DWR",
"PLADENCO","01/14/2002","128.000000","cfs","A","DWR",
"PLADENCO","01/15/2002","124.000000","cfs","A","DWR",
"PLADENCO","01/16/2002","123.000000","cfs","A","DWR",
"PLADENCO","01/17/2002","126.000000","cfs","A","DWR",
"PLADENCO","01/18/2002","119.000000","cfs","A","DWR",
"PLADENCO","01/19/2002","114.000000","cfs","A","DWR",
"PLADENCO","01/20/2002","117.000000","cfs","A","DWR",
"PLADENCO","01/21/2002","117.000000","cfs","A","DWR",
"PLADENCO","01/22/2002","117.000000","cfs","A","DWR",
"PLADENCO","01/23/2002","131.000000","cfs","A","DWR",
"PLADENCO","01/24/2002","125.000000","cfs","A","DWR",
"PLADENCO","01/25/2002","140.000000","cfs","A","DWR",
"PLADENCO","01/26/2002","136.000000","cfs","A","DWR",
"PLADENCO","01/27/2002","130.000000","cfs","A","DWR",
"PLADENCO","01/28/2002","126.000000","cfs","A","DWR",
"PLADENCO","01/29/2002","121.000000","cfs","A","DWR",
"PLADENCO","01/30/2002","120.000000","cfs","A","DWR",
"PLADENCO","01/31/2002","119.000000","cfs","A","DWR",
"PLADENCO","02/01/2002","117.000000","cfs","A","DWR",
"PLADENCO","02/02/2002","119.000000","cfs","A","DWR",
"PLADENCO","02/03/2002","120.000000","cfs","A","DWR",
"PLADENCO","02/04/2002","119.000000","cfs","A","DWR",
"PLADENCO","02/05/2002","105.000000","cfs","A","DWR",
"PLADENCO","02/06/2002","100.000000","cfs","A","DWR",
"PLADENCO","02/07/2002","99.000000","cfs","A","DWR",
"PLADENCO","02/08/2002","109.000000","cfs","A","DWR",
"PLADENCO","02/09/2002","108.000000","cfs","A","DWR",
"PLADENCO","02/10/2002","110.000000","cfs","A","DWR",
"PLADENCO","02/11/2002","110.000000","cfs","A","DWR",
"PLADENCO","02/12/2002","110.000000","cfs","A","DWR",
"PLADENCO","02/13/2002","110.000000","cfs","A","DWR",
"PLADENCO","02/14/2002","109.000000","cfs","A","DWR",
"PLADENCO","02/15/2002","113.000000","cfs","A","DWR",
"PLADENCO","02/16/2002","123.000000","cfs","A","DWR",
"PLADENCO","02/17/2002","129.000000","cfs","A","DWR",
"PLADENCO","02/18/2002","135.000000","cfs","A","DWR",
"PLADENCO","02/19/2002","155.000000","cfs","A","DWR",
"PLADENCO","02/20/2002","140.000000","cfs","A","DWR",
"PLADENCO","02/21/2002","147.000000","cfs","A","DWR",
"PLADENCO","02/22/2002","146.000000","cfs","A","DWR",
"PLADENCO","02/23/2002","145.000000","cfs","A","DWR",
"PLADENCO","02/24/2002","147.000000","cfs","A","DWR",
"PLADENCO","02/25/2002","163.000000","cfs","A","DWR",
"PLADENCO","02/26/2002","165.000000","cfs","A","DWR",
"PLADENCO","02/27/2002","154.000000","cfs","A","DWR",
"PLADENCO","02/28/2002","149.000000","cfs","A","DWR",
"PLADENCO","03/01/2002","158.000000","cfs","A","DWR",
"PLADENCO","03/02/2002","182.000000","cfs","A","DWR",
"PLADENCO","03/03/2002","200.000000","cfs","A","DWR",
"PLADENCO","03/04/2002","241.000000","cfs","A","DWR",
"PLADENCO","03/05/2002","179.000000","cfs","A","DWR",
"PLADENCO","03/06/2002","165.000000","cfs","A","DWR",
"PLADENCO","03/07/2002","165.000000","cfs","A","DWR",
"PLADENCO","03/08/2002","163.000000","cfs","A","DWR",
"PLADENCO","03/09/2002","181.000000","cfs","A","DWR",
"PLADENCO","03/10/2002","165.000000","cfs","A","DWR",
"PLADENCO","03/11/2002","155.000000","cfs","A","DWR",
"PLADENCO","03/12/2002","148.000000","cfs","A","DWR",
"PLADENCO","03/13/2002","154.000000","cfs","A","DWR",
"PLADENCO","03/14/2002","209.000000","cfs","A","DWR",
"PLADENCO","03/15/2002","212.000000","cfs","A","DWR",
"PLADENCO","03/16/2002","196.000000","cfs","A","DWR",
"PLADENCO","03/17/2002","184.000000","cfs","A","DWR",
"PLADENCO","03/18/2002","194.000000","cfs","A","DWR",
"PLADENCO","03/19/2002","205.000000","cfs","A","DWR",
"PLADENCO","03/20/2002","167.000000","cfs","A","DWR",
"PLADENCO","03/21/2002","162.000000","cfs","A","DWR",
"PLADENCO","03/22/2002","165.000000","cfs","A","DWR",
"PLADENCO","03/23/2002","159.000000","cfs","A","DWR",
"PLADENCO","03/24/2002","159.000000","cfs","A","DWR",
"PLADENCO","03/25/2002","155.000000","cfs","A","DWR",
"PLADENCO","03/26/2002","154.000000","cfs","A","DWR",
"PLADENCO","03/27/2002","139.000000","cfs","A","DWR",
"PLADENCO","03/28/2002","129.000000","cfs","A","DWR",
"PLADENCO","03/29/2002","122.000000","cfs","A","DWR",
"PLADENCO","03/30/2002","122.000000","cfs","A","DWR",
"PLADENCO","03/31/2002","122.000000","cfs","A","DWR",
"PLADENCO","04/01/2002","123.000000","cfs","A","DWR",
"PLADENCO","04/02/2002","133.000000","cfs","A","DWR",
"PLADENCO","04/03/2002","131.000000","cfs","A","DWR",
"PLADENCO","04/04/2002","124.000000","cfs","A","DWR",
"PLADENCO","04/05/2002","135.000000","cfs","A","DWR",
"PLADENCO","04/06/2002","140.000000","cfs","A","DWR",
"PLADENCO","04/07/2002","145.000000","cfs","A","DWR",
"PLADENCO","04/08/2002","146.000000","cfs","A","DWR",
"PLADENCO","04/09/2002","156.000000","cfs","A","DWR",
"PLADENCO","04/10/2002","152.000000","cfs","A","DWR",
"PLADENCO","04/11/2002","141.000000","cfs","A","DWR",
"PLADENCO","04/12/2002","121.000000","cfs","A","DWR",
"PLADENCO","04/13/2002","112.000000","cfs","A","DWR",
"PLADENCO","04/14/2002","104.000000","cfs","A","DWR",
"PLADENCO","04/15/2002","99.000000","cfs","A","DWR",
"PLADENCO","04/16/2002","94.000000","cfs","A","DWR",
"PLADENCO","04/17/2002","90.000000","cfs","A","DWR",
"PLADENCO","04/18/2002","86.000000","cfs","A","DWR",
"PLADENCO","04/19/2002","91.000000","cfs","A","DWR",
"PLADENCO","04/20/2002","87.000000","cfs","A","DWR",
"PLADENCO","04/21/2002","87.000000","cfs","A","DWR",
"PLADENCO","04/22/2002","79.000000","cfs","A","DWR",
"PLADENCO","04/23/2002","69.000000","cfs","A","DWR",
"PLADENCO","04/24/2002","67.000000","cfs","A","DWR",
"PLADENCO","04/25/2002","69.000000","cfs","A","DWR",
"PLADENCO","04/26/2002","73.000000","cfs","A","DWR",
"PLADENCO","04/27/2002","76.000000","cfs","A","DWR",
"PLADENCO","04/28/2002","80.000000","cfs","A","DWR",
"PLADENCO","04/29/2002","76.000000","cfs","A","DWR",
"PLADENCO","04/30/2002","66.000000","cfs","A","DWR",
"PLADENCO","05/01/2002","78.000000","cfs","A","DWR",
"PLADENCO","05/02/2002","103.000000","cfs","A","DWR",
"PLADENCO","05/03/2002","97.000000","cfs","A","DWR",
"PLADENCO","05/04/2002","95.000000","cfs","A","DWR",
"PLADENCO","05/05/2002","89.000000","cfs","A","DWR",
"PLADENCO","05/06/2002","86.000000","cfs","A","DWR",
"PLADENCO","05/07/2002","85.000000","cfs","A","DWR",
"PLADENCO","05/08/2002","86.000000","cfs","A","DWR",
"PLADENCO","05/09/2002","94.000000","cfs","A","DWR",
"PLADENCO","05/10/2002","94.000000","cfs","A","DWR",
"PLADENCO","05/11/2002","101.000000","cfs","A","DWR",
"PLADENCO","05/12/2002","167.000000","cfs","A","DWR",
"PLADENCO","05/13/2002","111.000000","cfs","A","DWR",
"PLADENCO","05/14/2002","93.000000","cfs","A","DWR",
"PLADENCO","05/15/2002","101.000000","cfs","A","DWR",
"PLADENCO","05/16/2002","124.000000","cfs","A","DWR",
"PLADENCO","05/17/2002","155.000000","cfs","A","DWR",
"PLADENCO","05/18/2002","117.000000","cfs","A","DWR",
"PLADENCO","05/19/2002","108.000000","cfs","A","DWR",
"PLADENCO","05/20/2002","106.000000","cfs","A","DWR",
"PLADENCO","05/21/2002","100.000000","cfs","A","DWR",
"PLADENCO","05/22/2002","85.000000","cfs","A","DWR",
"PLADENCO","05/23/2002","88.000000","cfs","A","DWR",
"PLADENCO","05/24/2002","851.000000","cfs","A","DWR",
"PLADENCO","05/25/2002","246.000000","cfs","A","DWR",
"PLADENCO","05/26/2002","199.000000","cfs","A","DWR",
"PLADENCO","05/27/2002","190.000000","cfs","A","DWR",
"PLADENCO","05/28/2002","149.000000","cfs","A","DWR",
"PLADENCO","05/29/2002","139.000000","cfs","A","DWR",
"PLADENCO","05/30/2002","126.000000","cfs","A","DWR",
"PLADENCO","05/31/2002","120.000000","cfs","A","DWR",
"PLADENCO","06/01/2002","112.000000","cfs","A","DWR",
"PLADENCO","06/02/2002","115.000000","cfs","A","DWR",
"PLADENCO","06/03/2002","101.000000","cfs","A","DWR",
"PLADENCO","06/04/2002","432.000000","cfs","A","DWR",
"PLADENCO","06/05/2002","163.000000","cfs","A","DWR",
"PLADENCO","06/06/2002","119.000000","cfs","A","DWR",
"PLADENCO","06/07/2002","158.000000","cfs","A","DWR",
"PLADENCO","06/08/2002","191.000000","cfs","A","DWR",
"PLADENCO","06/09/2002","206.000000","cfs","A","DWR",
"PLADENCO","06/10/2002","199.000000","cfs","A","DWR",
"PLADENCO","06/11/2002","201.000000","cfs","A","DWR",
"PLADENCO","06/12/2002","187.000000","cfs","A","DWR",
"PLADENCO","06/13/2002","180.000000","cfs","A","DWR",
"PLADENCO","06/14/2002","179.000000","cfs","A","DWR",
"PLADENCO","06/15/2002","176.000000","cfs","A","DWR",
"PLADENCO","06/16/2002","182.000000","cfs","A","DWR",
"PLADENCO","06/17/2002","193.000000","cfs","A","DWR",
"PLADENCO","06/18/2002","180.000000","cfs","A","DWR",
"PLADENCO","06/19/2002","178.000000","cfs","A","DWR",
"PLADENCO","06/20/2002","177.000000","cfs","A","DWR",
"PLADENCO","06/21/2002","98.000000","cfs","A","DWR",
"PLADENCO","06/22/2002","146.000000","cfs","A","DWR",
"PLADENCO","06/23/2002","89.000000","cfs","A","DWR",
"PLADENCO","06/24/2002","81.000000","cfs","A","DWR",
"PLADENCO","06/25/2002","73.000000","cfs","A","DWR",
"PLADENCO","06/26/2002","81.000000","cfs","A","DWR",
"PLADENCO","06/27/2002","70.000000","cfs","A","DWR",
"PLADENCO","06/28/2002","68.000000","cfs","A","DWR",
"PLADENCO","06/29/2002","84.000000","cfs","A","DWR",
"PLADENCO","06/30/2002","68.000000","cfs","A","DWR",
"PLADENCO","07/01/2002","65.000000","cfs","A","DWR",
"PLADENCO","07/02/2002","61.000000","cfs","A","DWR",
"PLADENCO","07/03/2002","77.000000","cfs","A","DWR",
"PLADENCO","07/04/2002","70.000000","cfs","A","DWR",
"PLADENCO","07/05/2002","98.000000","cfs","A","DWR",
"PLADENCO","07/06/2002","437.000000","cfs","A","DWR",
"PLADENCO","07/07/2002","136.000000","cfs","A","DWR",
"PLADENCO","07/08/2002","92.000000","cfs","A","DWR",
"PLADENCO","07/09/2002","73.000000","cfs","A","DWR",
"PLADENCO","07/10/2002","211.000000","cfs","A","DWR",
"PLADENCO","07/11/2002","177.000000","cfs","A","DWR",
"PLADENCO","07/12/2002","85.000000","cfs","A","DWR",
"PLADENCO","07/13/2002","80.000000","cfs","A","DWR",
"PLADENCO","07/14/2002","70.000000","cfs","A","DWR",
"PLADENCO","07/15/2002","63.000000","cfs","A","DWR",
"PLADENCO","07/16/2002","62.000000","cfs","A","DWR",
"PLADENCO","07/17/2002","60.000000","cfs","A","DWR",
"PLADENCO","07/18/2002","55.000000","cfs","A","DWR",
"PLADENCO","07/19/2002","54.000000","cfs","A","DWR",
"PLADENCO","07/20/2002","55.000000","cfs","A","DWR",
"PLADENCO","07/21/2002","54.000000","cfs","A","DWR",
"PLADENCO","07/22/2002","65.000000","cfs","A","DWR",
"PLADENCO","07/23/2002","61.000000","cfs","A","DWR",
"PLADENCO","07/24/2002","55.000000","cfs","A","DWR",
"PLADENCO","07/25/2002","50.000000","cfs","A","DWR",
"PLADENCO","07/26/2002","47.000000","cfs","A","DWR",
"PLADENCO","07/27/2002","54.000000","cfs","A","DWR",
"PLADENCO","07/28/2002","65.000000","cfs","A","DWR",
"PLADENCO","07/29/2002","65.000000","cfs","A","DWR",
"PLADENCO","07/30/2002","60.000000","cfs","A","DWR",
"PLADENCO","07/31/2002","56.000000","cfs","A","DWR",
"PLADENCO","08/01/2002","47.000000","cfs","A","DWR",
"PLADENCO","08/02/2002","42.000000","cfs","A","DWR",
"PLADENCO","08/03/2002","52.000000","cfs","A","DWR",
"PLADENCO","08/04/2002","65.000000","cfs","A","DWR",
"PLADENCO","08/05/2002","139.000000","cfs","A","DWR",
"PLADENCO","08/06/2002","85.000000","cfs","A","DWR",
"PLADENCO","08/07/2002","63.000000","cfs","A","DWR",
"PLADENCO","08/08/2002","58.000000","cfs","A","DWR",
"PLADENCO","08/09/2002","58.000000","cfs","A","DWR",
"PLADENCO","08/10/2002","54.000000","cfs","A","DWR",
"PLADENCO","08/11/2002","52.000000","cfs","A","DWR",
"PLADENCO","08/12/2002","54.000000","cfs","A","DWR",
"PLADENCO","08/13/2002","57.000000","cfs","A","DWR",
"PLADENCO","08/14/2002","51.000000","cfs","A","DWR",
"PLADENCO","08/15/2002","43.000000","cfs","A","DWR",
"PLADENCO","08/16/2002","47.000000","cfs","A","DWR",
"PLADENCO","08/17/2002","48.000000","cfs","A","DWR",
"PLADENCO","08/18/2002","48.000000","cfs","A","DWR",
"PLADENCO","08/19/2002","49.000000","cfs","A","DWR",
"PLADENCO","08/20/2002","52.000000","cfs","A","DWR",
"PLADENCO","08/21/2002","71.000000","cfs","A","DWR",
"PLADENCO","08/22/2002","80.000000","cfs","A","DWR",
"PLADENCO","08/23/2002","78.000000","cfs","A","DWR",
"PLADENCO","08/24/2002","65.000000","cfs","A","DWR",
"PLADENCO","08/25/2002","60.000000","cfs","A","DWR",
"PLADENCO","08/26/2002","57.000000","cfs","A","DWR",
"PLADENCO","08/27/2002","61.000000","cfs","A","DWR",
"PLADENCO","08/28/2002","119.000000","cfs","A","DWR",
"PLADENCO","08/29/2002","268.000000","cfs","A","DWR",
"PLADENCO","08/30/2002","122.000000","cfs","A","DWR",
"PLADENCO","08/31/2002","66.000000","cfs","A","DWR",
"PLADENCO","09/01/2002","53.000000","cfs","A","DWR",
"PLADENCO","09/02/2002","52.000000","cfs","A","DWR",
"PLADENCO","09/03/2002","52.000000","cfs","A","DWR",
"PLADENCO","09/04/2002","50.000000","cfs","A","DWR",
